now,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Temp8
1788346687.41804,22.8125,23.125,23.125,23.375,23.125,23.1875,23.3125,23.5
1788346688.4186597,22.8125,23.0625,23.125,23.375,23.1875,23.1875,23.3125,23.4375
1788346689.4200366,22.8125,23.0625,23.125,23.375,23.125,23.1875,23.25,23.4375
1788346690.4208763,22.8125,23.0,23.125,23.3125,23.125,23.1875,23.25,23.4375
1788346691.4222486,22.8125,23.125,23.125,23.375,23.125,23.1875,23.25,23.4375
1788346692.42364,22.8125,23.0625,23.125,23.375,23.125,23.1875,23.25,23.4375
1788346693.4251952,22.75,23.0625,23.125,23.375,23.125,23.125,23.25,23.4375
1788346694.4275672,22.8125,23.0625,23.125,23.375,23.125,23.125,23.25,23.4375
1788346695.4298556,22.8125,23.0625,23.125,23.3125,23.125,23.1875,23.25,23.4375
1788346696.4317024,22.8125,23.0625,23.125,23.3125,23.125,23.125,23.1875,23.4375
1788346697.4336681,22.8125,23.0,23.125,23.3125,23.0625,23.125,23.25,23.4375
1788346698.4352846,22.75,23.0625,23.125,23.3125,23.0625,23.125,23.25,23.4375
1788346699.4368997,22.75,23.0,23.125,23.25,23.0625,23.125,23.1875,23.4375
1788346700.439344,22.8125,23.0,23.125,23.3125,23.0625,23.1875,23.1875,23.4375
1788346701.441135,22.75,23.0,23.0625,23.3125,23.0625,23.125,23.1875,23.4375
1788346702.4423563,22.75,23.0,23.125,23.3125,23.0625,23.125,23.1875,23.4375
1788346703.4441106,22.75,23.0,23.0625,23.25,23.0625,23.125,23.1875,23.375
1788346704.4456983,22.8125,23.0625,23.125,23.25,23.0625,23.125,23.1875,23.375
1788346705.4474716,22.75,23.0,23.0625,23.25,23.0625,23.125,23.1875,23.375
1788346706.448989,22.75,22.9375,23.0625,23.3125,23.0625,23.125,23.1875,23.375
1788346707.4504855,22.75,22.9375,23.0625,23.25,23.0625,23.125,23.125,23.375
1788346708.4506254,22.6875,22.9375,23.0625,23.25,23.0,23.125,23.1875,23.375
1788346709.4513738,22.75,23.0,23.125,23.25,23.0,23.125,23.1875,23.375
1788346710.4547713,22.75,23.0,23.125,23.25,23.0,23.125,23.1875,23.375
1788346711.4575162,22.75,22.9375,23.0625,23.25,23.0,23.0625,23.125,23.3125
1788346712.4612615,22.75,22.9375,23.0625,23.25,23.0625,23.0625,23.125,23.3125
1788346713.462188,22.75,23.0,23.0625,23.25,23.0,23.0625,23.125,23.3125
1788346714.4629805,22.75,22.9375,23.0625,23.1875,23.0,23.0625,23.125,23.3125
