now,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Temp8
1788793503.57352,20.6875,21.0625,21.0,21.3125,20.9375,21.0625,21.1875,21.4375
1788793504.5735202,20.6875,21.0625,20.9375,21.3125,21.0,21.125,21.1875,21.4375
1788793505.5735207,20.6875,21.0625,21.0,21.3125,21.0,21.0625,21.125,21.4375
1788793506.5735211,20.625,21.0625,21.0,21.3125,21.0,21.0625,21.1875,21.375
1788793507.5735214,20.6875,21.0625,20.9375,21.3125,21.0,21.0625,21.1875,21.4375
1788793508.5735216,20.6875,21.0625,21.0,21.25,21.0,21.0625,21.125,21.4375
1788793509.5735219,20.6875,21.0625,20.9375,21.25,21.0,21.0625,21.125,21.375
1788793510.5735223,20.6875,21.0625,21.0,21.3125,21.0,21.0625,21.125,21.4375
1788793511.573523,20.6875,21.0625,20.9375,21.25,21.0,21.125,21.1875,21.4375
1788793512.5735235,20.6875,21.0625,20.9375,21.3125,21.0,21.125,21.125,21.4375
1788793513.5735238,20.6875,21.0625,21.0,21.25,21.0,21.125,21.1875,21.375
1788793514.5735242,20.6875,21.125,21.0,21.3125,21.0,21.125,21.1875,21.375
1788793515.5735247,20.6875,21.0,21.0,21.3125,20.9375,21.0625,21.1875,21.4375
1788793516.573525,20.6875,21.0625,21.0,21.3125,21.0,21.0625,21.1875,21.4375
1788793517.5735254,20.6875,21.0625,21.0,21.3125,21.0,21.0625,21.125,21.4375
1788793518.5735257,20.6875,21.0625,21.0,21.25,21.0,21.125,21.1875,21.4375
1788793519.573526,20.6875,21.0625,20.9375,21.3125,21.0,21.0,21.25,21.375
1788793520.5735261,20.6875,21.125,20.9375,21.3125,21.0,21.0625,21.1875,21.375
1788793521.5735269,20.625,21.0625,20.9375,21.25,21.0,21.0625,21.1875,21.375
1788793522.5735273,20.625,21.0625,21.0,21.25,21.0,21.0625,21.1875,21.375
1788793523.573528,20.6875,21.0625,21.0,21.3125,21.0,21.0625,21.1875,21.375
