now,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Temp8
1788721289.019321,21.3125,21.875,21.625,22.0,21.6875,21.8125,21.75,22.0
1788721290.0193212,21.375,21.875,21.625,22.0625,21.625,21.75,21.8125,22.0
1788721291.0193217,21.375,21.875,21.625,22.0,21.625,21.8125,21.8125,22.0625
1788721292.0193226,21.3125,21.8125,21.625,22.0,21.6875,21.8125,21.8125,22.0
1788721293.0193229,21.3125,21.875,21.625,22.0,21.625,21.8125,21.8125,22.0
1788721294.0193233,21.375,21.875,21.625,22.0625,21.6875,21.8125,21.8125,22.0625
1788721295.019324,21.375,21.875,21.625,22.0625,21.6875,21.75,21.8125,22.0625
1788721296.0193248,21.375,21.875,21.6875,22.0625,21.625,21.75,21.75,22.0
1788721297.0193255,21.3125,21.8125,21.625,22.0625,21.6875,21.8125,21.75,22.0
1788721298.019326,21.375,21.8125,21.6875,22.0,21.6875,21.8125,21.8125,22.0
1788721299.0193267,21.375,21.875,21.6875,22.0,21.625,21.8125,21.75,22.0
1788721300.0193274,21.3125,21.8125,21.625,22.0625,21.6875,21.8125,21.8125,22.0
1788721301.0193276,21.375,21.875,21.6875,22.0,21.6875,21.8125,21.8125,22.0
1788721302.0193284,21.3125,21.875,21.625,22.0625,21.6875,21.8125,21.8125,22.0
1788721303.0193286,21.375,21.875,21.6875,22.0,21.6875,21.8125,21.8125,22.0
1788721304.0193293,21.3125,21.875,21.6875,22.0,21.6875,21.8125,21.8125,22.0625
1788721305.01933,21.3125,21.8125,21.625,22.0,21.6875,21.75,21.75,22.0
1788721306.0193305,21.375,21.875,21.625,22.0,21.6875,21.8125,21.8125,22.0625
1788721307.0193307,21.3125,21.8125,21.625,22.0,21.6875,21.8125,21.8125,22.0
1788721308.0193315,21.3125,21.875,21.625,22.0,21.6875,21.75,21.8125,22.0
1788721309.0193322,21.375,21.875,21.6875,22.0,21.6875,21.8125,21.8125,22.0625
1788721310.0193326,21.3125,21.875,21.6875,22.0,21.625,21.8125,21.8125,22.0
1788721311.0193336,21.375,21.875,21.625,22.0,21.6875,21.875,21.8125,22.0625
1788721312.019334,21.375,21.8125,21.6875,22.0,21.6875,21.8125,21.8125,22.0
1788721313.0193346,21.375,21.8125,21.625,22.0,21.6875,21.8125,21.8125,22.0
1788721314.0193348,21.3125,21.875,21.6875,22.0,21.6875,21.8125,21.8125,22.0
1788721315.0193355,21.375,21.875,21.625,22.0625,21.625,21.8125,21.8125,22.0625
1788721316.019336,21.3125,21.8125,21.625,22.0,21.625,21.8125,21.8125,22.0
1788721317.0193362,21.3125,21.8125,21.6875,22.0,21.6875,21.75,21.8125,22.0625
1788721318.0193365,21.3125,21.875,21.5625,22.0625,21.6875,21.75,21.8125,22.0625
1788721319.0193372,21.3125,21.875,21.6875,22.0,21.6875,21.75,21.875,22.0
1788721320.0193377,21.3125,21.875,21.625,22.0,21.6875,21.75,21.8125,22.0625
1788721321.019338,21.375,21.8125,21.625,22.0,21.625,21.8125,21.8125,22.0
1788721322.0193384,21.3125,21.875,21.625,22.0,21.625,21.8125,21.75,22.0625
1788721323.0193386,21.375,21.8125,21.6875,22.0,21.625,21.8125,21.8125,22.0625
1788721324.0193388,21.3125,21.875,21.625,22.0625,21.625,21.8125,21.8125,22.0
1788721325.019339,21.3125,21.8125,21.625,22.0,21.6875,21.8125,21.75,22.0625
1788721326.0193398,21.3125,21.8125,21.625,22.0,21.6875,21.8125,21.8125,22.0
1788721327.01934,21.3125,21.8125,21.6875,22.0,21.625,21.75,21.8125,22.0
1788721328.0193405,21.3125,21.8125,21.6875,22.0,21.6875,21.8125,21.75,22.0625
1788721329.0193412,21.375,21.8125,21.625,22.0,21.625,21.8125,21.8125,22.0625
